Nc3 d5 e4 d4 Nce2 e5 Ng3 Be6 Nf3 f6 Be2 Nc6
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb7 Bg2 Bb4+
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 b5 Nbd2 c5
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 b5 cxb5 Bxb5
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 d5 Bg2 Bb4+
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 d5 cxd5 exd5
d4 Nf6 c4 e6 Nf3 b6 g3 Bb4+ Bd2 Be7 Nc3 Bb7
d4 Nf6 c4 e6 Nf3 b6 g3 Bb4+ Bd2 Bxd2+ Qxd2 Ba6
d4 Nf6 c4 e6 Nf3 b6 g3 Bb4+ Bd2 Bxd2+ Qxd2 Bb7
d4 Nf6 c4 e6 Nf3 b6 g3 Bb4+ Nbd2 Bb7 Bg2 O-O
d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Be7
d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Bxd2+
d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 a5
d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 Nc3 Ne4
d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 Nc3 O-O
d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 O-O O-O
d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 O-O c6
d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 d5 exd5
d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 c5 d5 exd5
d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 c6 O-O Be7
d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 g6 O-O Bg7
d4 Nf6 c4 e6 Nf3 c5 d5 b5 Bg5 b4 a3 a5
d4 Nf6 c4 e6 Nf3 c5 d5 b5 dxe6 fxe6 cxb5 d5
d4 Nf6 c4 e6 Nf3 c5 d5 d6 Nc3 exd5 cxd5 g6
d4 Nf6 c4 e6 Nf3 c5 d5 d6 Nc3 g6 e4 Bg7
d4 Nf6 c4 e6 Nf3 c5 d5 exd5 cxd5 g6 Nc3 Bg7
d4 Nf6 c4 e6 Nf3 c5 e3 a6 Nc3 d5 cxd5 exd5
d4 Nf6 c4 e6 Nf3 c5 e3 d5 Nc3 Nc6 Bd3 dxc4
d4 Nf6 c4 e6 Nf3 c5 e3 d5 cxd5 exd5 Bb5+ Bd7
d4 Nf6 c4 e6 Nf3 d5 Bg5 Bb4+ Nbd2 dxc4 Qc2 b5
d4 Nf6 c4 e6 Nf3 d5 Bg5 Bb4+ Nbd2 dxc4 e3 b5
d4 Nf6 c4 e6 Nf3 d5 Bg5 Bb4+ Nc3 h6 Bxf6 Qxf6
d4 Nf6 c4 e6 Nf3 d5 Bg5 Be7 Qc2 h6 Bh4 c5
d4 Nf6 c4 e6 Nf3 d5 Bg5 Be7 e3 O-O Qc2 h6
d4 Nf6 c4 e6 Nf3 d5 Bg5 Nbd7 e3 h6 Bf4 dxc4
d4 Nf6 c4 e6 Nf3 d5 Bg5 Nbd7 e3 h6 Bh4 Be7
d4 Nf6 c4 e6 Nf3 d5 Bg5 dxc4 Qa4+ Nbd7 Nc3 a6
d4 Nf6 c4 e6 Nf3 d5 Bg5 dxc4 Qa4+ Nbd7 e4 Be7
d4 Nf6 c4 e6 Nf3 d5 Bg5 dxc4 e4 b5 a4 c6
d4 Nf6 c4 e6 Nf3 d5 Bg5 h6 Bxf6 Qxf6 Nbd2 Be7
d4 Nf6 c4 e6 Nf3 d5 Bg5 h6 Bxf6 Qxf6 Nc3 Bb4
d4 Nf6 c4 e6 Nf3 d5 Bg5 h6 Bxf6 Qxf6 Nc3 c6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Bd2 O-O e3 c5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Bg5 Nbd7 cxd5 exd5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Bg5 Nbd7 e3 c5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Bg5 O-O e3 c5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Bg5 dxc4 Qa4+ Nc6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Bg5 dxc4 e4 b5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Bg5 dxc4 e4 c5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Bg5 h6 Bh4 dxc4
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Bg5 h6 Bxf6 Qxf6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Qa4+ Nc6 Bg5 h6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Qa4+ Nc6 e3 O-O
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Qb3 c5 dxc5 Nc6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 cxd5 exd5 Bf4 O-O
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 cxd5 exd5 Bg5 Nbd7
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 cxd5 exd5 Bg5 O-O
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 cxd5 exd5 Bg5 h6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 cxd5 exd5 Qa4+ Nc6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 e3 O-O Bd2 b6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 e3 O-O Bd3 c5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bf4 O-O Qc2 c5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bf4 O-O Rc1 Nbd7
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bf4 O-O Rc1 c5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bf4 O-O a3 dxc4
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bf4 O-O e3 Nbd7
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bf4 O-O e3 b6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bf4 O-O e3 c5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bg5 Nbd7 e3 O-O
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bg5 O-O e3 h6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bg5 h6 Bh4 O-O
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bg5 h6 Bh4 dxc4
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bg5 h6 Bxf6 Bxf6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Qc2 O-O cxd5 exd5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 cxd5 exd5 Bf4 c6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 cxd5 exd5 Qc2 c6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 cxd5 exd5 h3 O-O
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 g3 O-O Bg2 Nbd7
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 g3 O-O Bg2 dxc4
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 g3 c6 Bg2 O-O
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 g3 dxc4 Bg2 O-O
d4 Nf6 c4 e6 Nf3 d5 Nc3 Nbd7 Bf4 dxc4 e3 a6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Nbd7 Bf4 dxc4 e3 b5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Nbd7 Bg5 Bb4 Qb3 c5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Nbd7 Bg5 h6 Bh4 Be7
d4 Nf6 c4 e6 Nf3 d5 Nc3 Nbd7 Qc2 c6 cxd5 exd5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Nbd7 Qc2 dxc4 e4 c5
d4 Nf6 c4 e6 Nf3 d5 Nc3 Nbd7 a3 Be7 Bf4 dxc4
d4 Nf6 c4 e6 Nf3 d5 Nc3 Nbd7 cxd5 exd5 Bf4 c6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Nbd7 cxd5 exd5 Bg5 Bb4
d4 Nf6 c4 e6 Nf3 d5 Nc3 Nbd7 cxd5 exd5 Bg5 c6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Nbd7 cxd5 exd5 Bg5 h6
d4 Nf6 c4 e6 Nf3 d5 Nc3 Nbd7 e3 Be7 b3 O-O
d4 Nf6 c4 e6 Nf3 d5 Nc3 Nbd7 g3 dxc4 Bg2 Rb8
d4 Nf6 c4 e6 Nf3 d5 Nc3 a6 cxd5 exd5 Bf4 Bd6
d4 Nf6 c4 e6 Nf3 d5 Nc3 a6 cxd5 exd5 Bg5 Be6
d4 Nf6 c4 e6 Nf3 d5 Nc3 c5 cxd5 Nxd5 e4 Nxc3
d4 Nf6 c4 e6 Nf3 d5 Nc3 c5 cxd5 Nxd5 g3 Nc6
d4 Nf6 c4 e6 Nf3 d5 Nc3 c5 cxd5 cxd4 Qxd4 exd5
d4 Nf6 c4 e6 Nf3 d5 Nc3 c5 e3 Nc6 cxd5 Nxd5
d4 Nf6 c4 e6 Nf3 d5 Nc3 c5 e3 dxc4 Bxc4 a6
d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 Bg5 Nbd7 e3 Be7
d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 Bg5 h6 Bh4 dxc4
d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 Bg5 h6 Bh4 g5
d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 Bg5 h6 Bxf6 Qxf6
d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 Qd3 dxc4 Qxc4 b5
d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 e3 Nbd7 Bd3 dxc4
d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 e3 Nbd7 Be2 Bd6
d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 e3 Nbd7 Qc2 Bd6
d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 e3 Nbd7 a4 Bd6
d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 e3 a6 c5 b6
d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 g3 dxc4 Bg2 Nbd7
d4 Nf6 c4 e6 Nf3 d5 Nc3 dxc4 Bg5 Bb4 a3 Bxc3+
d4 Nf6 c4 e6 Nf3 d5 Nc3 dxc4 Qa4+ Nbd7 e4 a6
d4 Nf6 c4 e6 Nf3 d5 Nc3 dxc4 Qa4+ c6 Qxc4 b5
d4 Nf6 c4 e6 Nf3 d5 Nc3 dxc4 e3 a6 Bxc4 b5
d4 Nf6 c4 e6 Nf3 d5 Nc3 dxc4 e3 a6 a4 c5
d4 Nf6 c4 e6 Nf3 d5 Nc3 dxc4 e4 Bb4 Bg5 c5
d4 Nf6 c4 e6 Nf3 d5 Nc3 dxc4 e4 Bb4 Bg5 h6
d4 Nf6 c4 e6 Nf3 d5 Nc3 dxc4 e4 Bb4 Bxc4 Nxe4
d4 Nf6 c4 e6 Nf3 d5 Nc3 dxc4 e4 b5 e5 Nd5
d4 Nf6 c4 e6 Nf3 d5 e3 Be7 b3 O-O Bb2 Nbd7
d4 Nf6 c4 e6 Nf3 d5 e3 Be7 b3 O-O Bb2 c5
d4 Nf6 c4 e6 Nf3 d5 e3 a6 b3 c5 Bb2 cxd4
d4 Nf6 c4 e6 Nf3 d5 e3 c5 Nc3 a6 cxd5 exd5
d4 Nf6 c4 e6 Nf3 d5 g3 Bb4+ Bd2 Bd6 Bg2 O-O
d4 Nf6 c4 e6 Nf3 d5 g3 Bb4+ Bd2 Bd6 Bg2 c6
d4 Nf6 c4 e6 Nf3 d5 g3 Bb4+ Bd2 Be7 Bg2 O-O
d4 Nf6 c4 e6 Nf3 d5 g3 Bb4+ Bd2 Be7 Bg2 c6
d4 Nf6 c4 e6 Nf3 d5 g3 Bb4+ Nc3 O-O Bg2 dxc4
d4 Nf6 c4 e6 Nf3 d5 g3 Be7 Bg2 O-O Nc3 dxc4
d4 Nf6 c4 e6 Nf3 d5 g3 Be7 Bg2 O-O O-O dxc4
d4 Nf6 c4 e6 Nf3 d5 g3 Be7 Bg2 O-O Qc2 c5
d4 Nf6 c4 e6 Nf3 d5 g3 Be7 Bg2 O-O Qc2 c6
d4 Nf6 c4 e6 Nf3 d5 g3 dxc4 Bg2 Bb4+ Bd2 a5
d4 Nf6 c4 e6 Nf3 d5 g3 dxc4 Bg2 Nc6 Qa4 Bb4+
d4 Nf6 c4 e6 Nf3 d5 g3 dxc4 Bg2 a6 Ne5 Bb4+
d4 Nf6 c4 e6 Nf3 d5 g3 dxc4 Bg2 a6 O-O Nc6
d4 Nf6 c4 e6 Nf3 d5 g3 dxc4 Bg2 a6 O-O b5
d4 Nf6 c4 e6 Nf3 d5 g3 dxc4 Bg2 c5 O-O Nc6
d4 Nf6 c4 e6 Nf3 d5 g3 dxc4 Qa4+ Nbd7 Qxc4 a6
d4 Nf6 c4 e6 Nf3 d5 g3 dxc4 Qa4+ Nc6 Bg2 Bd7
d4 Nf6 c4 e6 g3 Bb4+ Bd2 Be7 Bg2 d5 Nf3 O-O
d4 Nf6 c4 e6 g3 Bb4+ Bd2 Be7 Bg2 d5 Nf3 c6
d4 Nf6 c4 e6 g3 Bb4+ Bd2 Be7 Nf3 d5 Qc2 O-O
d4 Nf6 c4 e6 g3 Bb4+ Bd2 Bxd2+ Qxd2 d5 Bg2 Nbd7
d4 Nf6 c4 e6 g3 Bb4+ Bd2 Bxd2+ Qxd2 d5 Bg2 O-O
d4 Nf6 c4 e6 g3 Bb4+ Bd2 Bxd2+ Qxd2 d5 Bg2 c6
d4 Nf6 c4 e6 g3 Bb4+ Bd2 Qe7 Nf3 Nc6 Nc3 Bxc3
d4 Nf6 c4 e6 g3 Bb4+ Bd2 a5 Bg2 O-O Nf3 b6
d4 Nf6 c4 e6 g3 Bb4+ Bd2 c5 Bg2 O-O Bxb4 cxb4
d4 Nf6 c4 e6 g3 Bb4+ Bd2 c5 Bxb4 cxb4 Bg2 O-O
d4 Nf6 c4 e6 g3 Bb4+ Nd2 O-O Bg2 d5 Nf3 dxc4
d4 Nf6 c4 e6 g3 Bb4+ Nd2 c5 a3 Bxd2+ Qxd2 Nc6
d4 Nf6 c4 e6 g3 Bb4+ Nd2 c5 a3 Bxd2+ Qxd2 cxd4
d4 Nf6 c4 e6 g3 Bb4+ Nd2 c5 dxc5 Bxc5 Bg2 O-O
d4 Nf6 c4 e6 g3 Bb4+ Nd2 d5 Bg2 O-O Ngf3 b6
d4 Nf6 c4 e6 g3 c5 Nf3 cxd4 Nxd4 Bb4+ Bd2 Bc5
d4 Nf6 c4 e6 g3 c5 Nf3 cxd4 Nxd4 Bb4+ Bd2 Be7
d4 Nf6 c4 e6 g3 c5 Nf3 cxd4 Nxd4 Bb4+ Nc3 Ne4
d4 Nf6 c4 e6 g3 c5 Nf3 cxd4 Nxd4 Nc6 Bg2 Bb4+
d4 Nf6 c4 e6 g3 c5 Nf3 cxd4 Nxd4 Qc7 Nc3 a6
d4 Nf6 c4 e6 g3 c5 Nf3 cxd4 Nxd4 d5 Bg2 e5
d4 Nf6 c4 e6 g3 c5 d5 exd5 cxd5 b5 e4 Nxe4
d4 Nf6 c4 e6 g3 c5 d5 exd5 cxd5 d6 Nc3 a6
d4 Nf6 c4 e6 g3 c5 d5 exd5 cxd5 d6 Nc3 g6
d4 Nf6 c4 e6 g3 c5 d5 exd5 cxd5 g6 Bg2 d6
d4 Nf6 c4 e6 g3 d5 Bg2 Bb4+ Bd2 Be7 Nf3 O-O
d4 Nf6 c4 e6 g3 d5 Bg2 Bb4+ Bd2 Be7 Nf3 c6
d4 Nf6 c4 e6 g3 d5 Bg2 Bb4+ Nd2 O-O Nf3 dxc4
d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O Bf4 dxc4
d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O Nc3 dxc4
d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7
d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O dxc4
d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O Qc2 c5
d4 Nf6 c4 e6 g3 d5 Bg2 dxc4 Nf3 Bd7 Ne5 Bc6
d4 Nf6 c4 e6 g3 d5 Bg2 dxc4 Nf3 Nc6 Qa4 Bb4+
d4 Nf6 c4 e6 g3 d5 Bg2 dxc4 Nf3 Nc6 Qa4 Nd7
d4 Nf6 c4 e6 g3 d5 Bg2 dxc4 Nf3 c5 O-O Nc6
d4 Nf6 c4 e6 g3 d5 Bg2 dxc4 Qa4+ Nbd7 Qxc4 a6
d4 Nf6 c4 e6 g3 d5 Bg2 dxc4 Qa4+ Nbd7 Qxc4 c5
d4 Nf6 c4 e6 g3 d5 Nf3 Bb4+ Bd2 Be7 Bg2 O-O
d4 Nf6 c4 e6 g3 d5 Nf3 Bb4+ Bd2 Be7 Bg2 c6
d4 Nf6 c4 e6 g3 d5 Nf3 Be7 Bg2 O-O O-O dxc4
d4 Nf6 c4 e6 g3 d5 Nf3 dxc4 Bg2 Bb4+ Bd2 a5
d4 Nf6 c4 e6 g3 d5 Nf3 dxc4 Bg2 Bd7 Ne5 Nc6
d4 Nf6 c4 e6 g3 d5 Nf3 dxc4 Bg2 Nc6 O-O Rb8
d4 Nf6 c4 e6 g3 d5 Nf3 dxc4 Bg2 Nc6 Qa4 Bb4+
d4 Nf6 c4 e6 g3 d5 Nf3 dxc4 Bg2 a6 Ne5 Bb4+
d4 Nf6 c4 e6 g3 d5 Nf3 dxc4 Bg2 a6 O-O Nc6
d4 Nf6 c4 e6 g3 d5 Nf3 dxc4 Bg2 c5 O-O Be7
d4 Nf6 c4 e6 g3 d5 Nf3 dxc4 Bg2 c5 O-O Nc6
d4 Nf6 c4 g6 Bg5 Bg7 Nc3 d5 Bxf6 Bxf6 cxd5 c5
d4 Nf6 c4 g6 Bg5 Ne4 Bf4 c5 Qc2 Qa5+ Nd2 f5
d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O Bf4 d6 e3 c5
d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O e4 d6 Be2 e5
d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O e4 d6 h3 e5
d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O g3 c6 Bg2 d5
d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O g3 c6 e4 d5
d4 Nf6 c4 g6 Nc3 Bg7 Nf3 d5 cxd5 Nxd5 e4 Nxc3
d4 Nf6 c4 g6 Nc3 Bg7 Nf3 d6 g3 O-O Bg2 Nc6
d4 Nf6 c4 g6 Nc3 Bg7 Nf3 d6 g3 c6 Bg2 Bf5
d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Be2 d6 Nf3 Bg4
d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Bg5 d6 Qd2 c5
d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Nf3 c6 Be2 d5
d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Nf3 d6 Be2 e5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Bd3 O-O Nge2 a6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Bd3 O-O Nge2 c5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Bd3 O-O Nge2 e5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Be3 Na6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Be3 a6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Bg5 Na6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Bg5 h6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Nf3 Nbd7
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Nf3 e5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Bg5 O-O Be2 c5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 Bg4
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 Na6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 Nbd7
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 c5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 e5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O h3 Na6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O h3 Nc6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O h3 c5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O h3 e5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nge2 O-O Ng3 Nbd7
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nge2 O-O Ng3 Nc6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nge2 O-O Ng3 e5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nge2 O-O f3 c5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Be3 Nc6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Be3 a6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Be3 c5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Bg5 c5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Nge2 Nbd7
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Nge2 c5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Nge2 e5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 a6 Be3 Nc6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 e5 d5 Nh5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f4 O-O Nf3 c5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f4 O-O Nf3 e5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 O-O Be3 Na6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 O-O Be3 Nc6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 O-O Be3 c5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 O-O Be3 e5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 O-O Bg5 Na6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 O-O Bg5 c5
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 O-O Bg5 c6
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 O-O Nf3 e5
d4 Nf6 c4 g6 Nc3 Bg7 g3 O-O Bg2 Nc6 Nf3 d5
d4 Nf6 c4 g6 Nc3 Bg7 g3 O-O Bg2 d6 Nf3 Nc6
d4 Nf6 c4 g6 Nc3 Bg7 g3 O-O Bg2 d6 e4 e5
d4 Nf6 c4 g6 Nc3 Bg7 g3 c5 Nf3 cxd4 Nxd4 O-O
d4 Nf6 c4 g6 Nc3 Bg7 g3 c5 d5 O-O Bg2 d6
d4 Nf6 c4 g6 Nc3 Bg7 g3 d5 cxd5 Nxd5 Bg2 Nb6
d4 Nf6 c4 g6 Nc3 d5 Bf4 Bg7 Nf3 O-O Rc1 dxc4
d4 Nf6 c4 g6 Nc3 d5 Bf4 Bg7 e3 O-O Rc1 Be6
d4 Nf6 c4 g6 Nc3 d5 Bf4 Bg7 e3 O-O Rc1 c6
d4 Nf6 c4 g6 Nc3 d5 Bf4 Bg7 e3 O-O Rc1 dxc4
d4 Nf6 c4 g6 Nc3 d5 Bf4 Bg7 e3 O-O cxd5 Nxd5
d4 Nf6 c4 g6 Nc3 d5 Bf4 Bg7 e3 c5 dxc5 Qa5
d4 Nf6 c4 g6 Nc3 d5 Bf4 Bg7 e3 c6 Nf3 a6
d4 Nf6 c4 g6 Nc3 d5 Bg5 Bg7 Bxf6 Bxf6 cxd5 c5
d4 Nf6 c4 g6 Nc3 d5 Bg5 Bg7 Bxf6 Bxf6 cxd5 c6
d4 Nf6 c4 g6 Nc3 d5 Bg5 Bg7 Nf3 Ne4 Bf4 Nxc3
d4 Nf6 c4 g6 Nc3 d5 Bg5 Ne4 Bh4 Nxc3 bxc3 dxc4
d4 Nf6 c4 g6 Nc3 d5 Bg5 Ne4 Bh4 c5 cxd5 Nxc3
d4 Nf6 c4 g6 Nc3 d5 Bg5 Ne4 Nxe4 dxe4 Qd2 Bg7
d4 Nf6 c4 g6 Nc3 d5 Bg5 Ne4 h4 Bg7 e3 c5
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Bf4 O-O Rc1 Be6
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Bf4 O-O Rc1 dxc4
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Bf4 O-O e3 c5
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Bf4 c5 dxc5 Ne4
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Bg5 Ne4 Bf4 Nxc3
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Bg5 Ne4 Bh4 Nxc3
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Qa4+ Bd7 Qa3 dxc4
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Qa4+ Bd7 Qb3 dxc4
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Qb3 dxc4 Qxc4 O-O
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 cxd5 Nxd5 Bg5 Nxc3
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 cxd5 Nxd5 Na4 Bf5
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 cxd5 Nxd5 Na4 O-O
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 cxd5 Nxd5 e4 Nxc3
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 cxd5 Nxd5 g3 O-O
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 e3 O-O Bd2 c6
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 e3 O-O Bd2 dxc4
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 e3 O-O Bd2 e6
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 e3 O-O Be2 c5
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 e3 O-O Be2 e6
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 e3 O-O b4 c6
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 e3 O-O cxd5 Nxd5
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 e3 c6 b4 O-O
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 h3 dxc4 e4 c5
